Easting,Northing,Site_ID,Site_Name,County_Dis,Soil_Assoc,Soil_series,S_Subgrp1,S_Subgrp2,Soil_Text,Ersn_Risk,Terrain,Mean_grad_.,Min_grad_.,Max_grad_.,Slope_leng,Precip_mm,Precip_oth,Land_cover,Land_use,Crop_rotat,Land_Other,Stdy_Start,Stdy_Fin,Site_selection,Stdy_Scale,Stdy_Meth1,Stdy_Meth2,Stdy_Area,Stdy_num.field,Stdy_Othr,Rslt_Mean,Rslt_Med,Rslt_Min,Rslt_Max,Rslt_Vol,Rslt_Net,Rslt_Gross,Rslt_num.flds,Rslt_Analysis,Pathway_1,Pathway_2,Observ_1,Observ_2,Observ_3,Observ_4,Observ_5,Reference,Link,Note_a,Note_b,Note_b_1,Long,Lat
216500,810500,844,NA,HIGHLAND,NA,ROUGH TOR,6.54,Ferric stagnopodzols,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-5.03490924,57.1486001
221500,710500,845,NA,ARGYLL AND BUTE,NA,PRINCETOWN,7.21,Cambic stagnohumic gley soils,NA,NA,Convex,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.2 (a),NA,NA,NA,0.118,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.882900428,56.25337076
256500,660500,846,NA,NA,NA,HIRAETHOG,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.291747256,55.81636998
256500,711500,847,NA,STIRLING,NA,TRINK,6.52,Humus-ironpan stagnopodzols,NA,NA,Rectilinear,11,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.2 (a),NA,NA,NA,0.066,NA,NA,Human,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.31906658,56.27421395
256500,760500,848,NA,PERTH AND KINROSS,NA,PRINCETOWN,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,11,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,6.2 (a),NA,NA,NA,3.658,NA,NA,Human/Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.346077329,56.7140627
256500,810500,849,NA,HIGHLAND,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Rectilinear,18,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.1 (a),NA,NA,NA,0.083,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.37444103,57.16284687
256500,860500,850,NA,NA,NA,HEXWORTHY,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,11,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.3 (a),NA,NA,NA,0.282,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.403647538,57.61158938
261500,660500,851,NA,NA,NA,CROWDY,10.13,Raw oligo-amorphous peat soils,NA,NA,Convex,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,20.3 (a),NA,NA,NA,4.06,NA,NA,Water/Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.212018171,55.81783042
266500,610500,852,NA,NA,NA,HEXWORTHY,6.51,Ironpan stagnopodzols,NA,NA,Rectilinear,12,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,4.1 (a),NA,NA,NA,3.854,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.108061645,55.37028335
266500,660500,853,NA,SOUTH LANARKSHIRE,NA,WILCOCKS,7.21,Cambic stagnohumic gley soils,NA,NA,Concave,9,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,297.2 (a),NA,NA,NA,124.824,NA,NA,Water,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.132281864,55.8192392
261500,710500,854,NA,STIRLING,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Convex,18,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,415.3 (a),NA,NA,NA,344.699,NA,NA,Human/Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.237864639,56.26672223
261500,760500,855,NA,PERTH AND KINROSS,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Convex,32,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.264462298,56.71557325
266500,710500,856,NA,STIRLING,NA,BLACKLAND,10.23,Earthy eotro-amorphous peat soils,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.157198542,56.2681549
261500,810500,857,NA,HIGHLAND,NA,WINTER HILL,10.11,Raw oligo-fibrous peat soils,NA,NA,Rectilinear,5,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,23.8 (a),NA,NA,NA,3.808,NA,NA,Water,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.291841527,57.16438337
261500,860500,858,NA,HIGHLAND,NA,CROWDY,10.13,Raw oligo-amorphous peat soils,NA,NA,Convex,14,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,936.6 (a),NA,NA,NA,187.32,NA,NA,Water,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.32003439,57.61315247
266500,810500,859,NA,HIGHLAND,NA,LAPLOYD,8.71,Typical humic gley soils,NA,NA,Concave,3,NA,NA,NA,NA,NA,Upland,Upland Grassland/Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.209233889,57.16586553
266500,860500,860,NA,HIGHLAND,NA,TRINK,6.52,Humus-ironpan stagnopodzols,NA,NA,Rectilinear,14,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,8.1 (a),NA,NA,NA,2.673,NA,NA,Human,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.236412769,57.61466028
261500,910500,861,NA,HIGHLAND,NA,CUCURRIAN,6.31,Humo-ferric podzols,NA,NA,Rectilinear,18,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.349074757,58.06188043
271500,760500,862,NA,PERTH AND KINROSS,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Convex,16,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.101209074,56.71843405
276500,760500,863,NA,PERTH AND KINROSS,NA,LAPLOYD,8.71,Typical humic gley soils,NA,NA,Rectilinear,9,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.3 (a),NA,NA,NA,0.177,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.019571441,56.71978429
271500,810500,864,NA,HIGHLAND,NA,MOOR GATE,6.12,Humic brown podzolic soils,NA,NA,Concave,5,NA,NA,NA,NA,NA,Upland,Upland Grassland/Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,2.5 (a),NA,NA,NA,2.075,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-4.126618408,57.16729334
312500,502500,865,NA,COPELAND DISTRICT,NA,NA,NA,NA,NA,NA,Concave,3,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.349670663,54.41039884
312500,522500,866,NA,ALLERDALE DISTRICT,NA,NA,NA,NA,NA,NA,Rectilinear,36,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.35560664,54.59008669
327500,532500,867,NA,ALLERDALE DISTRICT,NA,SKIDDAW,3.11,Humic rankers,NA,NA,Rectilinear,47,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,17.7 (a),NA,NA,NA,8.85,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.126011996,54.68231357
372500,532500,868,NA,EDEN DISTRICT,NA,WINTER HILL,10.11,Raw oligo-fibrous peat soils,NA,NA,Concave,7,NA,NA,NA,NA,NA,Upland,Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,14960.6 (a),NA,NA,NA,2393.696,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.428090114,54.68679024
402500,547500,869,NA,COUNTY DURHAM,NA,BRICKFIELD,7.13,Cambic stagnogley soils,NA,NA,Rectilinear,0,NA,NA,NA,NA,NA,Upland,Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-1.96261623,54.82233933
462500,502500,870,NA,NA,NA,WINTER HILL,10.11,Raw oligo-fibrous peat soils,NA,NA,Rectilinear,0,NA,NA,NA,NA,NA,Upland,Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,14.7 (a),NA,NA,NA,2.352,NA,NA,Water,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-1.038460345,54.41411758
477500,502500,871,NA,SCARBOROUGH DISTRICT,NA,HOWE,6.43,Stagnogley-podzols,NA,NA,Rectilinear,9,NA,NA,NA,NA,NA,Upland,Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-0.807379165,54.41205735
372500,457500,872,NA,RIBBLE VALLEY DISTRICT,NA,BRICKFIELD,7.13,Cambic stagnogley soils,NA,NA,Rectilinear,2,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,69.9 (a),NA,NA,NA,67.803,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.421137406,54.01277438
372500,472500,873,NA,CRAVEN DISTRICT,NA,WILCOCKS,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,11,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0.7 (a),NA,NA,NA,0.294,NA,NA,Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.422505178,54.14758366
387500,402500,874,NA,MANCHESTER DISTRICT,NA,NA,NA,NA,NA,NA,Rectilinear,16,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.189993202,53.51902136
387500,472500,875,NA,CRAVEN DISTRICT,NA,WINTER HILL,10.11,Raw oligo-fibrous peat soils,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,3717.6 (a),NA,NA,NA,594.816,NA,NA,Peat,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.192866041,54.14817095
387500,485500,876,NA,RICHMONDSHIRE DISTRICT,NA,WINTER HILL,10.11,Raw oligo-fibrous peat soils,NA,NA,Rectilinear,19,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,21.5 (a),NA,NA,NA,3.44,NA,NA,Human,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-2.19341173,54.2650057
402500,457500,877,NA,CRAVEN DISTRICT,NA,WILCOCKS,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,9,NA,NA,NA,NA,NA,Upland,Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,3324.9 (a),NA,NA,NA,1396.458,NA,NA,Water/Animal,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-1.963339905,54.01350738
267500,322500,878,NA,GWYNEDD,NA,REVIDGE,3.11,Humic rankers,NA,NA,Concave,0,NA,NA,NA,NA,NA,Upland,Bog,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.966044258,52.78376577
267500,352500,879,NA,NA,NA,MYNYDD,7.21,Cambic stagnohumic gley soils,NA,NA,Rectilinear,7,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,511.9 (a),NA,NA,NA,220.117,NA,NA,Water/Human,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.978295433,53.0532845
282500,322500,880,NA,GWYNEDD,NA,MANOD,6.11,Typical brown podzolic soils,NA,NA,Convex,90,NA,NA,NA,NA,NA,Upland,Scrub,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.743755746,52.78724215
282500,337500,881,NA,GWYNEDD,NA,BANGOR,3.11,Humic rankers,NA,NA,Rectilinear,36,NA,NA,NA,NA,NA,Upland,Upland Grassland/Heath,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,0 (a),NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.74916806,52.92202022
297500,302500,882,NA,POWYS,NA,KIELDER,7.21,Cambic stagnohumic gley soils,NA,NA,Concave,5,NA,NA,NA,NA,NA,Upland,Upland Grassland,NA,NA,NA,1999,3,NA,Volumetric survey,NA,0.7854,NA,NA,NA,NA,NA,NA,288.3 (a),NA,NA,NA,219.108,NA,NA,Human,NA,NA,NA,NA,McHugh et al. (2014) pers. comms. and SSLRC (2000) MAFF SP0403 Research on the quantification and causes of upland erosion. Cranfield University,http://randd.defra.gov.uk/Default.aspx?Menu=MenuandModule=MoreandLocation=NoneandCompleted=0andProjectID=6503,"Total volume of soil loss, not annual rate.",NA,NA,-3.515185142,52.61057298
